code,rooms,usage
56,17,"14,226"
41,22,"14,226"
10,6,"14,226"
56,20,"14,227"
95,8,"14,227"
29,6,"14,227"
75,23,"14,227"
37,10,"14,228"
61,22,"14,228"
84,10,"14,228"
84,18,"14,228"
47,6,"14,228"
36,14,"14,228"
96,20,"14,228"
41,14,"14,229"
84,11,"14,229"
68,23,"14,230"
55,7,"14,230"
45,27,"14,230"
95,12,"14,231"
1,190,"14,231"
1,85,"14,231"
95,11,"14,232"
91,6,"14,232"
95,18,"14,233"
47,20,"14,234"
84,8,"14,234"
96,13,"14,234"
52,6,"14,234"
94,9,"14,235"
46,7,"14,235"
1,73,"14,235"
1,46,"14,235"
52,21,"14,236"
10,15,"14,236"
55,14,"14,236"
46,24,"14,236"
46,17,"14,237"
86,12,"14,237"
36,8,"14,237"
23,5,"14,238"
45,8,"14,238"
55,19,"14,238"
64,8,"14,238"
68,23,"14,239"
96,5,"14,239"
87,6,"14,239"
61,28,"14,240"
1,117,"14,240"
75,20,"14,241"
95,15,"14,241"
10,5,"14,242"
84,20,"14,243"
87,8,"14,243"
15,5,"14,243"
84,50,"14,243"
61,42,"14,244"
74,9,"14,244"
56,8,"14,244"
75,24,"14,244"
45,9,"14,245"
68,21,"14,245"
61,23,"14,245"
68,11,"14,246"
1,71,"14,247"
85,24,"14,247"
1,79,"14,247"
13,8,"14,248"
1,47,"14,248"
46,10,"14,248"
61,10,"14,248"
10,6,"14,249"
91,9,"14,249"
41,13,"14,250"
41,31,"14,250"
52,13,"14,250"
75,14,"14,250"
41,33,"14,250"
61,26,"14,250"
61,26,"14,250"
55,8,"14,251"
87,7,"14,251"
94,12,"14,252"
22,7,"14,252"
84,11,"14,252"
56,11,"14,253"
61,17,"14,253"
41,6,"14,253"
52,9,"14,254"
68,20,"14,255"
91,11,"14,255"
26,12,"14,256"
45,9,"14,256"
10,6,"14,256"
42,12,"14,256"
68,19,"14,256"
87,11,"14,256"
73,14,"14,257"
52,7,"14,257"
56,6,"14,257"
52,16,"14,257"
94,13,"14,258"
75,61,"14,259"
46,7,"14,259"
75,33,"14,259"
1,36,"14,259"
10,7,"14,259"
47,6,"14,260"
86,8,"14,260"
52,16,"14,260"
35,14,"14,261"
1,137,"14,261"
55,5,"14,261"
84,13,"14,261"
87,5,"14,261"
61,26,"14,261"
52,25,"14,261"
95,10,"14,262"
1,49,"14,262"
13,11,"14,262"
75,20,"14,263"
94,5,"14,263"
61,13,"14,263"
46,17,"14,263"
86,9,"14,264"
22,7,"14,265"
61,19,"14,265"
47,6,"14,266"
34,6,"14,266"
52,37,"14,266"
28,6,"14,266"
47,6,"14,266"
47,7,"14,267"
1,139,"14,267"
1,32,"14,267"
32,9,"14,268"
1,65,"14,268"
33,7,"14,268"
1,103,"14,269"
61,18,"14,269"
1,66,"14,269"
35,7,"14,270"
1,23,"14,271"
52,11,"14,271"
61,29,"14,272"
47,8,"14,272"
36,5,"14,272"
46,17,"14,273"
94,19,"14,274"
1,63,"14,274"
10,7,"14,275"
56,9,"14,275"
94,11,"14,276"
1,86,"14,276"
61,6,"14,277"
75,21,"14,277"
70,28,"14,277"
1,74,"14,277"
61,21,"14,277"
61,18,"14,277"
1,170,"14,278"
56,6,"14,278"
42,18,"14,278"
71,14,"14,278"
56,9,"14,278"
76,12,"14,278"
94,6,"14,278"
56,8,"14,279"
61,16,"14,279"
41,28,"14,279"
87,5,"14,279"
86,5,"14,279"
25,8,"14,280"
74,8,"14,280"
95,9,"14,280"
84,13,"14,281"
1,108,"14,282"
61,24,"14,282"
61,23,"14,282"
46,18,"14,282"
94,11,"14,282"
68,8,"14,282"
65,12,"14,283"
91,13,"14,283"
49,9,"14,283"
1,64,"14,284"
10,6,"14,284"
56,10,"14,284"
37,12,"14,284"
1,138,"14,285"
56,16,"14,285"
46,14,"14,285"
52,6,"14,285"
1,124,"14,285"
68,8,"14,286"
86,10,"14,286"
1,70,"14,287"
75,12,"14,288"
61,13,"14,289"
61,13,"14,289"
47,7,"14,290"
36,13,"14,290"
94,6,"14,291"
84,5,"14,291"
1,47,"14,291"
52,31,"14,291"
15,17,"14,291"
47,11,"14,292"
32,7,"14,292"
3,8,"14,292"
65,5,"14,292"
84,18,"14,292"
46,6,"14,293"
1,86,"14,293"
36,5,"14,293"
96,15,"14,293"
33,7,"14,293"
35,14,"14,294"
75,23,"14,294"
52,33,"14,294"
76,5,"14,294"
26,5,"14,295"
75,12,"14,295"
47,10,"14,295"
15,12,"14,295"
52,12,"14,296"
47,11,"14,296"
26,21,"14,296"
95,11,"14,297"
1,107,"14,297"
71,12,"14,297"
56,14,"14,298"
32,8,"14,298"
29,5,"14,298"
61,37,"14,299"
91,23,"14,299"
87,11,"14,299"
52,9,"14,300"
1,71,"14,300"
1,232,"14,301"
10,11,"14,301"
52,28,"14,302"
1,157,"14,302"
10,8,"14,302"
95,10,"14,302"
3,8,"14,302"
46,13,"14,303"
94,19,"14,303"
46,16,"14,303"
68,5,"14,303"
91,7,"14,304"
52,18,"14,304"
64,10,"14,304"
16,7,"14,304"
1,115,"14,304"
52,7,"14,305"
33,13,"14,305"
95,19,"14,305"
27,8,"14,305"
91,13,"14,305"
14,6,"14,305"
47,20,"14,306"
1,74,"14,306"
46,11,"14,307"
61,12,"14,308"
47,5,"14,309"
1,59,"14,309"
64,5,"14,310"
84,11,"14,310"
10,10,"14,310"
41,5,"14,310"
84,18,"14,310"
61,27,"14,311"
96,15,"14,311"
47,6,"14,311"
46,29,"14,311"
86,7,"14,312"
61,16,"14,312"
10,12,"14,312"
61,13,"14,312"
46,25,"14,313"
75,25,"14,313"
10,11,"14,314"
45,9,"14,314"
91,10,"14,315"
56,6,"14,315"
91,21,"14,315"
42,5,"14,315"
1,46,"14,315"
1,41,"14,315"
94,25,"14,316"
61,10,"14,316"
75,21,"14,316"
41,22,"14,317"
68,12,"14,317"
68,21,"14,317"
94,13,"14,318"
1,36,"14,318"
1,77,"14,318"
24,7,"14,319"
84,8,"14,319"
1,41,"14,319"
35,20,"14,319"
32,5,"14,319"
56,10,"14,319"
41,25,"14,320"
75,22,"14,320"
29,6,"14,321"
68,11,"14,321"
52,9,"14,321"
1,89,"14,321"
94,7,"14,322"
52,7,"14,322"
52,7,"14,322"
1,334,"14,323"
36,6,"14,323"
47,12,"14,323"
61,6,"14,323"
52,23,"14,323"
14,9,"14,324"
86,11,"14,324"
55,10,"14,324"
61,27,"14,325"
47,12,"14,325"
41,6,"14,325"
36,30,"14,325"
95,6,"14,326"
91,10,"14,326"
1,91,"14,326"
95,10,"14,327"
1,105,"14,328"
68,20,"14,328"
10,6,"14,328"
36,13,"14,328"
1,204,"14,328"
1,117,"14,329"
1,45,"14,329"
36,13,"14,329"
94,11,"14,329"
64,7,"14,329"
16,7,"14,330"
35,5,"14,330"
14,8,"14,330"
41,36,"14,330"
55,8,"14,330"
91,6,"14,330"
64,5,"14,331"
61,26,"14,331"
61,31,"14,331"
84,7,"14,331"
56,5,"14,332"
56,16,"14,332"
45,11,"14,332"
84,36,"14,332"
22,6,"14,332"
61,28,"14,332"
56,9,"14,332"
68,23,"14,333"
75,27,"14,333"
1,58,"14,333"
52,8,"14,334"
41,13,"14,334"
34,11,"14,334"
35,12,"14,334"
90,7,"14,335"
84,6,"14,335"
56,15,"14,335"
68,19,"14,335"
1,85,"14,335"
84,10,"14,336"
94,25,"14,336"
10,11,"14,336"
87,8,"14,337"
61,8,"14,337"
47,17,"14,337"
10,9,"14,338"
61,26,"14,338"
14,8,"14,338"
47,14,"14,338"
33,16,"14,338"
61,16,"14,339"
1,71,"14,339"
1,188,"14,340"
75,34,"14,341"
52,12,"14,341"
75,13,"14,342"
46,16,"14,342"
75,12,"14,342"
87,7,"14,342"
52,11,"14,342"
1,103,"14,342"
61,10,"14,342"
1,43,"14,342"
1,62,"14,343"
71,26,"14,344"
41,20,"14,344"
27,6,"14,344"
1,78,"14,345"
52,14,"14,345"
75,27,"14,346"
87,5,"14,346"
27,7,"14,346"
28,12,"14,346"
61,32,"14,346"
41,38,"14,346"
1,83,"14,347"
91,10,"14,347"
68,22,"14,348"
13,5,"14,348"
61,9,"14,348"
23,12,"14,348"
86,12,"14,350"
68,23,"14,350"
1,67,"14,350"
1,50,"14,350"
68,9,"14,350"
36,11,"14,350"
95,11,"14,351"
47,10,"14,351"
90,6,"14,351"
61,12,"14,351"
61,36,"14,352"
46,14,"14,352"
61,8,"14,352"
47,7,"14,353"
41,20,"14,353"
1,96,"14,353"
75,34,"14,353"
61,34,"14,353"
47,14,"14,354"
46,12,"14,354"
86,8,"14,355"
71,13,"14,356"
35,8,"14,356"
36,21,"14,356"
75,22,"14,356"
61,26,"14,357"
46,17,"14,357"
36,16,"14,358"
47,6,"14,358"
1,54,"14,359"
87,5,"14,359"
96,6,"14,360"
42,36,"14,360"
68,16,"14,360"
68,20,"14,363"
56,23,"14,363"
87,12,"14,363"
42,14,"14,363"
91,16,"14,363"
86,13,"14,364"
55,16,"14,364"
61,22,"14,366"
52,7,"14,366"
52,10,"14,366"
94,6,"14,366"
84,9,"14,367"
1,151,"14,367"
37,9,"14,367"
1,161,"14,368"
1,276,"14,368"
45,13,"14,368"
96,22,"14,368"
1,115,"14,368"
75,17,"14,368"
64,6,"14,370"
52,10,"14,370"
1,218,"14,370"
61,5,"14,372"
68,9,"14,372"
56,22,"14,372"
94,10,"14,373"
13,12,"14,373"
47,15,"14,374"
56,5,"14,374"
22,11,"14,375"
52,12,"14,376"
86,13,"14,376"
56,9,"14,376"
95,15,"14,377"
42,6,"14,377"
68,30,"14,377"
41,19,"14,377"
95,10,"14,378"
68,14,"14,378"
75,18,"14,378"
95,14,"14,378"
29,5,"14,379"
75,5,"14,379"
61,18,"14,380"
91,11,"14,380"
86,10,"14,381"
41,10,"14,381"
41,24,"14,382"
41,7,"14,382"
75,41,"14,382"
47,10,"14,382"
61,18,"14,384"
90,7,"14,384"
68,12,"14,384"
47,16,"14,384"
94,8,"14,384"
90,9,"14,385"
1,105,"14,385"
47,15,"14,385"
41,9,"14,385"
75,6,"14,385"
72,61,"14,385"
61,11,"14,386"
1,131,"14,386"
96,22,"14,386"
56,13,"14,386"
95,13,"14,386"
61,19,"14,386"
75,5,"14,387"
61,12,"14,388"
35,15,"14,388"
1,56,"14,388"
1,77,"14,388"
94,12,"14,389"
61,48,"14,391"
27,7,"14,391"
1,93,"14,391"
1,108,"14,391"
68,24,"14,391"
56,10,"14,391"
85,10,"14,391"
87,6,"14,392"
10,8,"14,392"
68,16,"14,393"
68,11,"14,393"
84,7,"14,393"
1,140,"14,393"
41,33,"14,394"
56,12,"14,394"
46,14,"14,394"
52,27,"14,395"
13,6,"14,395"
55,6,"14,396"
1,112,"14,396"
55,8,"14,396"
52,17,"14,396"
61,23,"14,396"
36,29,"14,397"
95,16,"14,397"
61,18,"14,397"
61,7,"14,397"
61,12,"14,398"
52,8,"14,398"
68,10,"14,398"
61,13,"14,399"
1,35,"14,399"
1,108,"14,400"
52,16,"14,400"
37,8,"14,401"
1,63,"14,401"
56,8,"14,401"
72,20,"14,402"
36,7,"14,403"
1,78,"14,403"
84,27,"14,404"
1,67,"14,404"
33,12,"14,405"
61,23,"14,405"
1,89,"14,405"
47,16,"14,405"
75,30,"14,405"
47,10,"14,405"
84,16,"14,406"
42,9,"14,406"
1,176,"14,406"
1,68,"14,406"
1,32,"14,406"
56,16,"14,407"
15,6,"14,407"
1,86,"14,407"
52,8,"14,407"
42,8,"14,408"
94,14,"14,409"
87,19,"14,409"
61,10,"14,409"
56,11,"14,410"
10,7,"14,411"
52,19,"14,411"
29,5,"14,411"
1,93,"14,411"
10,9,"14,411"
61,9,"14,411"
75,29,"14,411"
56,10,"14,411"
94,12,"14,413"
94,18,"14,414"
1,132,"14,414"
10,7,"14,414"
68,19,"14,414"
61,22,"14,414"
42,18,"14,414"
61,10,"14,415"
61,20,"14,415"
33,6,"14,416"
46,22,"14,416"
52,18,"14,416"
72,7,"14,417"
56,19,"14,417"
41,22,"14,417"
75,29,"14,417"
71,18,"14,417"
13,5,"14,418"
52,24,"14,418"
91,16,"14,418"
1,49,"14,418"
73,27,"14,418"
86,10,"14,419"
94,10,"14,421"
56,12,"14,421"
47,17,"14,422"
52,14,"14,422"
1,52,"14,422"
56,12,"14,423"
84,6,"14,423"
16,8,"14,423"
13,8,"14,423"
61,25,"14,423"
91,10,"14,423"
87,8,"14,423"
46,11,"14,425"
1,38,"14,425"
47,16,"14,425"
96,13,"14,426"
41,11,"14,427"
61,32,"14,427"
46,11,"14,428"
10,19,"14,428"
95,14,"14,428"
71,9,"14,429"
64,9,"14,429"
10,7,"14,429"
61,15,"14,429"
35,26,"14,430"
87,7,"14,430"
1,47,"14,430"
56,19,"14,430"
56,17,"14,431"
56,15,"14,431"
52,53,"14,431"
10,5,"14,431"
32,6,"14,431"
1,73,"14,431"
61,23,"14,431"
1,164,"14,432"
1,138,"14,432"
86,10,"14,432"
1,83,"14,433"
68,5,"14,433"
84,11,"14,433"
1,77,"14,433"
1,57,"14,434"
68,14,"14,434"
35,9,"14,434"
64,6,"14,435"
61,11,"14,435"
36,11,"14,436"
26,14,"14,436"
29,9,"14,436"
35,7,"14,436"
68,21,"14,437"
3,10,"14,437"
61,27,"14,437"
52,16,"14,438"
25,7,"14,439"
47,5,"14,439"
41,9,"14,439"
61,21,"14,440"
22,9,"14,440"
94,19,"14,441"
61,23,"14,441"
52,9,"14,442"
36,7,"14,442"
46,8,"14,442"
94,10,"14,442"
86,6,"14,442"
84,13,"14,443"
29,6,"14,443"
46,7,"14,443"
68,9,"14,444"
91,9,"14,444"
61,20,"14,444"
46,16,"14,444"
10,10,"14,445"
1,119,"14,445"
1,29,"14,445"
64,7,"14,445"
36,5,"14,445"
52,38,"14,446"
84,6,"14,446"
64,6,"14,447"
25,7,"14,447"
23,5,"14,448"
41,11,"14,448"
37,6,"14,448"
73,21,"14,449"
1,63,"14,449"
61,13,"14,449"
75,28,"14,449"
68,34,"14,450"
91,11,"14,450"
41,6,"14,450"
49,8,"14,451"
1,67,"14,451"
61,30,"14,451"
52,23,"14,452"
84,19,"14,452"
36,5,"14,453"
90,5,"14,453"
95,8,"14,454"
41,5,"14,454"
55,14,"14,454"
47,5,"14,454"
37,6,"14,454"
94,6,"14,454"
72,15,"14,454"
68,21,"14,455"
33,20,"14,455"
84,8,"14,455"
1,153,"14,456"
52,10,"14,456"
84,22,"14,456"
94,5,"14,457"
1,26,"14,457"
1,84,"14,457"
37,5,"14,457"
64,5,"14,457"
52,18,"14,457"
10,5,"14,457"
52,40,"14,458"
55,10,"14,458"
68,7,"14,459"
29,7,"14,459"
68,29,"14,459"
91,11,"14,460"
1,88,"14,460"
1,60,"14,461"
41,26,"14,461"
55,7,"14,461"
86,5,"14,461"
61,19,"14,461"
47,10,"14,461"
56,9,"14,462"
86,14,"14,462"
75,22,"14,462"
96,20,"14,463"
61,10,"14,463"
45,12,"14,463"
15,9,"14,463"
96,8,"14,463"
52,16,"14,464"
1,51,"14,464"
61,18,"14,464"
1,87,"14,464"
52,17,"14,464"
41,13,"14,464"
46,15,"14,465"
75,24,"14,465"
47,31,"14,466"
56,8,"14,466"
52,16,"14,468"
1,157,"14,468"
42,5,"14,468"
20,5,"14,468"
56,10,"14,468"
68,17,"14,469"
61,27,"14,469"
68,21,"14,469"
73,16,"14,469"
86,9,"14,469"
1,65,"14,469"
56,14,"14,470"
47,8,"14,470"
61,12,"14,470"
52,12,"14,470"
46,16,"14,471"
10,8,"14,471"
55,7,"14,471"
87,20,"14,472"
75,18,"14,472"
42,9,"14,472"
55,7,"14,472"
47,18,"14,472"
52,8,"14,473"
47,23,"14,473"
94,6,"14,473"
37,11,"14,473"
94,5,"14,474"
1,66,"14,474"
90,5,"14,474"
84,5,"14,474"
47,7,"14,474"
61,21,"14,474"
91,6,"14,475"
14,9,"14,475"
22,6,"14,475"
61,33,"14,476"
46,20,"14,476"
46,24,"14,476"
36,10,"14,477"
46,6,"14,477"
87,8,"14,477"
29,9,"14,477"
46,13,"14,477"
94,19,"14,477"
75,18,"14,478"
91,8,"14,478"
61,10,"14,478"
56,12,"14,479"
36,13,"14,479"
91,9,"14,479"
1,57,"14,479"
76,11,"14,480"
1,29,"14,480"
56,9,"14,480"
86,8,"14,480"
55,14,"14,481"
61,14,"14,481"
96,23,"14,481"
65,10,"14,481"
94,6,"14,481"
47,16,"14,481"
29,10,"14,481"
55,32,"14,482"
95,13,"14,483"
36,15,"14,483"
47,14,"14,483"
1,68,"14,483"
1,31,"14,483"
56,14,"14,483"
1,24,"14,484"
27,9,"14,484"
10,6,"14,485"
95,15,"14,485"
84,7,"14,485"
35,7,"14,485"
41,108,"14,485"
86,8,"14,486"
37,6,"14,486"
46,11,"14,487"
10,9,"14,487"
85,16,"14,487"
1,115,"14,487"
84,15,"14,487"
73,20,"14,487"
10,5,"14,488"
1,101,"14,489"
68,35,"14,490"
1,45,"14,491"
68,26,"14,491"
1,70,"14,491"
61,26,"14,492"
22,9,"14,492"
52,21,"14,492"
1,77,"14,492"
56,10,"14,493"
28,5,"14,494"
56,7,"14,494"
52,28,"14,494"
47,21,"14,494"
30,6,"14,495"
84,9,"14,495"
30,5,"14,495"
41,25,"14,495"
61,27,"14,496"
1,141,"14,496"
27,10,"14,496"
46,13,"14,497"
52,16,"14,498"
94,5,"14,498"
86,12,"14,498"
56,13,"14,498"
95,11,"14,498"
46,14,"14,498"
73,9,"14,498"
46,9,"14,498"
96,14,"14,499"
61,12,"14,499"
95,12,"14,500"
95,5,"14,500"
10,8,"14,500"
52,11,"14,500"
29,8,"14,501"
1,81,"14,502"
87,5,"14,502"
41,7,"14,503"
56,11,"14,503"
56,11,"14,503"
61,33,"14,503"
56,16,"14,503"
95,5,"14,504"
56,16,"14,504"
61,24,"14,504"
10,7,"14,504"
10,7,"14,504"
29,9,"14,505"
61,16,"14,505"
95,6,"14,505"
52,11,"14,506"
1,116,"14,506"
84,32,"14,506"
1,46,"14,506"
84,15,"14,506"
68,37,"14,507"
47,15,"14,508"
1,113,"14,508"
1,61,"14,508"
95,10,"14,509"
75,19,"14,510"
87,7,"14,510"
61,15,"14,510"
91,13,"14,510"
87,24,"14,510"
91,11,"14,510"
1,59,"14,511"
95,16,"14,511"
49,6,"14,511"
1,35,"14,512"
84,19,"14,513"
64,6,"14,514"
56,7,"14,514"
56,10,"14,514"
68,33,"14,515"
61,9,"14,515"
52,11,"14,515"
3,6,"14,515"
1,39,"14,515"
64,5,"14,515"
84,6,"14,516"
45,7,"14,516"
95,12,"14,517"
1,62,"14,517"
1,113,"14,518"
1,7,"14,518"
1,59,"14,518"
68,35,"14,519"
15,17,"14,519"
29,21,"14,519"
1,76,"14,519"
55,6,"14,519"
36,10,"14,520"
87,13,"14,520"
61,39,"14,520"
95,12,"14,520"
61,23,"14,521"
68,5,"14,521"
96,14,"14,521"
37,5,"14,521"
56,12,"14,522"
47,7,"14,523"
41,7,"14,523"
61,20,"14,523"
95,18,"14,524"
1,53,"14,525"
64,5,"14,525"
46,11,"14,525"
71,25,"14,525"
94,14,"14,526"
84,33,"14,526"
35,9,"14,526"
52,19,"14,526"
1,28,"14,526"
47,14,"14,526"
94,6,"14,526"
56,13,"14,527"
56,10,"14,527"
47,13,"14,528"
47,20,"14,529"
35,10,"14,529"
47,25,"14,529"
84,29,"14,529"
61,12,"14,529"
94,6,"14,530"
10,14,"14,530"
73,19,"14,530"
95,7,"14,531"
46,22,"14,531"
46,23,"14,532"
10,8,"14,532"
35,37,"14,533"
68,14,"14,533"
68,14,"14,533"
1,159,"14,533"
84,14,"14,533"
68,9,"14,533"
1,107,"14,533"
35,11,"14,534"
71,22,"14,534"
36,22,"14,534"
94,7,"14,534"
61,18,"14,534"
47,18,"14,535"
10,7,"14,535"
25,5,"14,535"
56,13,"14,535"
86,7,"14,535"
90,5,"14,536"
41,7,"14,536"
61,13,"14,536"
46,6,"14,536"
1,49,"14,536"
18,8,"14,537"
68,10,"14,538"
75,26,"14,538"
75,10,"14,538"
68,28,"14,538"
26,5,"14,538"
22,5,"14,538"
29,7,"14,538"
45,15,"14,538"
37,9,"14,539"
68,11,"14,539"
61,37,"14,539"
75,20,"14,539"
95,6,"14,540"
56,9,"14,540"
1,166,"14,540"
56,8,"14,540"
76,10,"14,540"
13,10,"14,541"
29,11,"14,541"
68,13,"14,541"
55,6,"14,542"
56,25,"14,542"
1,49,"14,542"
1,129,"14,542"
52,16,"14,543"
61,12,"14,543"
28,13,"14,543"
46,18,"14,544"
47,8,"14,544"
52,57,"14,544"
68,41,"14,544"
75,5,"14,545"
86,15,"14,545"
10,7,"14,546"
33,7,"14,546"
56,11,"14,546"
94,14,"14,546"
64,9,"14,547"
1,73,"14,547"
52,9,"14,547"
61,20,"14,547"
75,23,"14,548"
75,14,"14,548"
56,14,"14,548"
91,15,"14,548"
91,7,"14,549"
1,60,"14,549"
10,9,"14,549"
25,5,"14,549"
61,13,"14,549"
75,27,"14,549"
84,12,"14,549"
1,108,"14,550"
22,7,"14,550"
36,22,"14,550"
61,47,"14,551"
46,8,"14,551"
94,19,"14,551"
55,10,"14,551"
52,23,"14,551"
25,9,"14,551"
23,8,"14,552"
94,6,"14,552"
1,96,"14,553"
75,20,"14,553"
1,78,"14,553"
52,7,"14,554"
76,8,"14,554"
61,19,"14,554"
33,6,"14,554"
84,9,"14,555"
96,23,"14,556"
61,18,"14,556"
10,8,"14,556"
94,19,"14,556"
85,13,"14,556"
37,9,"14,557"
61,24,"14,557"
86,5,"14,557"
10,8,"14,557"
16,8,"14,557"
36,6,"14,558"
75,27,"14,558"
10,6,"14,559"
46,14,"14,559"
1,59,"14,559"
3,6,"14,560"
91,21,"14,560"
36,21,"14,560"
46,6,"14,561"
94,10,"14,561"
61,23,"14,561"
47,15,"14,561"
61,22,"14,561"
75,10,"14,562"
85,30,"14,562"
56,11,"14,562"
41,14,"14,564"
1,84,"14,564"
1,91,"14,565"
1,103,"14,565"
61,19,"14,565"
85,5,"14,566"
87,6,"14,566"
61,20,"14,566"
68,17,"14,567"
91,10,"14,567"
61,22,"14,568"
14,5,"14,568"
33,8,"14,568"
46,9,"14,568"
46,25,"14,568"
1,112,"14,568"
10,10,"14,569"
75,6,"14,569"
84,11,"14,569"
46,14,"14,569"
1,68,"14,569"
55,6,"14,569"
95,13,"14,569"
52,24,"14,569"
84,5,"14,569"
61,31,"14,570"
55,11,"14,570"
86,6,"14,570"
52,10,"14,571"
52,17,"14,571"
71,19,"14,571"
52,27,"14,571"
75,33,"14,571"
94,15,"14,571"
16,5,"14,572"
13,6,"14,572"
36,12,"14,572"
55,6,"14,572"
86,5,"14,572"
95,22,"14,572"
37,14,"14,573"
91,11,"14,573"
68,14,"14,573"
1,74,"14,573"
16,10,"14,573"
37,8,"14,574"
35,12,"14,574"
95,10,"14,574"
73,14,"14,576"
75,34,"14,576"
1,94,"14,576"
1,40,"14,576"
86,11,"14,577"
10,5,"14,577"
1,50,"14,578"
16,8,"14,578"
36,6,"14,578"
41,50,"14,578"
68,32,"14,578"
35,6,"14,578"
41,5,"14,579"
61,15,"14,579"
47,11,"14,579"
64,5,"14,579"
86,9,"14,579"
61,22,"14,579"
91,14,"14,579"
52,23,"14,580"
10,14,"14,580"
76,14,"14,580"
1,62,"14,580"
52,28,"14,580"
95,25,"14,580"
64,8,"14,580"
1,174,"14,581"
10,8,"14,581"
95,22,"14,581"
1,51,"14,581"
42,10,"14,582"
1,73,"14,582"
56,10,"14,582"
75,58,"14,583"
1,106,"14,583"
37,5,"14,583"
29,5,"14,583"
56,7,"14,583"
52,17,"14,584"
55,8,"14,584"
91,6,"14,584"
75,23,"14,584"
56,14,"14,584"
61,16,"14,584"
61,23,"14,585"
1,97,"14,585"
3,27,"14,586"
1,129,"14,586"
29,7,"14,587"
1,102,"14,588"
55,5,"14,588"
37,5,"14,588"
94,8,"14,588"
84,18,"14,589"
95,18,"14,589"
52,7,"14,589"
35,12,"14,590"
68,9,"14,590"
61,34,"14,590"
61,20,"14,590"
35,7,"14,590"
41,20,"14,590"
52,25,"14,591"
56,12,"14,591"
52,12,"14,591"
64,5,"14,591"
1,114,"14,592"
1,86,"14,592"
56,5,"14,592"
94,9,"14,592"
55,6,"14,592"
91,11,"14,594"
56,11,"14,594"
61,24,"14,594"
55,28,"14,594"
1,120,"14,594"
10,11,"14,594"
95,12,"14,594"
1,69,"14,594"
37,5,"14,595"
61,20,"14,595"
1,69,"14,595"
56,17,"14,596"
46,22,"14,596"
87,15,"14,596"
35,36,"14,597"
14,8,"14,597"
27,7,"14,597"
52,11,"14,597"
52,47,"14,597"
52,30,"14,597"
36,11,"14,597"
33,5,"14,597"
75,32,"14,597"
86,7,"14,598"
1,133,"14,598"
84,9,"14,598"
26,22,"14,598"
52,15,"14,598"
61,19,"14,599"
91,5,"14,599"
37,14,"14,600"
61,23,"14,600"
1,130,"14,600"
52,18,"14,600"
47,16,"14,600"
33,5,"14,601"
47,20,"14,601"
10,15,"14,602"
1,63,"14,602"
1,77,"14,602"
86,7,"14,603"
41,7,"14,603"
56,5,"14,603"
52,8,"14,603"
84,31,"14,603"
1,154,"14,604"
84,20,"14,604"
87,5,"14,604"
96,14,"14,604"
1,177,"14,605"
95,20,"14,605"
41,19,"14,605"
37,14,"14,606"
35,20,"14,606"
84,7,"14,606"
68,23,"14,606"
61,10,"14,607"
56,9,"14,607"
84,7,"14,607"
14,9,"14,607"
29,5,"14,608"
61,24,"14,608"
91,14,"14,608"
52,27,"14,608"
56,7,"14,608"
71,16,"14,608"
96,28,"14,608"
96,15,"14,609"
52,8,"14,609"
56,10,"14,609"
96,5,"14,610"
10,6,"14,610"
41,7,"14,611"
32,5,"14,611"
18,7,"14,611"
87,7,"14,611"
46,14,"14,611"
1,112,"14,611"
1,101,"14,611"
1,23,"14,611"
1,269,"14,612"
86,11,"14,612"
13,6,"14,612"
35,22,"14,612"
61,25,"14,612"
46,11,"14,613"
36,21,"14,613"
96,16,"14,613"
47,16,"14,613"
91,11,"14,613"
96,19,"14,614"
94,8,"14,614"
1,66,"14,615"
1,89,"14,615"
3,14,"14,615"
61,14,"14,615"
75,33,"14,615"
91,6,"14,615"
47,11,"14,615"
42,13,"14,616"
10,6,"14,617"
10,7,"14,618"
61,47,"14,618"
13,8,"14,618"
95,7,"14,619"
91,6,"14,619"
61,5,"14,620"
75,21,"14,620"
10,8,"14,620"
23,15,"14,621"
68,6,"14,621"
94,6,"14,622"
28,6,"14,622"
1,83,"14,622"
84,9,"14,623"
84,15,"14,623"
36,35,"14,623"
41,40,"14,623"
61,12,"14,623"
10,21,"14,623"
71,21,"14,624"
1,43,"14,624"
41,8,"14,624"
61,8,"14,624"
41,39,"14,625"
1,61,"14,625"
86,14,"14,625"
94,15,"14,626"
64,8,"14,626"
28,6,"14,626"
75,11,"14,626"
61,21,"14,627"
1,64,"14,627"
1,90,"14,627"
61,42,"14,628"
95,9,"14,628"
61,33,"14,628"
87,15,"14,628"
28,5,"14,629"
37,7,"14,629"
84,20,"14,629"
52,71,"14,629"
95,14,"14,629"
87,14,"14,629"
55,7,"14,629"
52,11,"14,630"
76,6,"14,630"
46,16,"14,630"
1,136,"14,631"
61,19,"14,631"
68,18,"14,631"
14,5,"14,631"
26,5,"14,632"
95,7,"14,632"
91,15,"14,632"
14,16,"14,632"
63,12,"14,632"
27,5,"14,632"
1,137,"14,632"
1,53,"14,633"
73,15,"14,633"
18,10,"14,633"
61,26,"14,634"
87,5,"14,634"
76,14,"14,635"
34,15,"14,635"
1,118,"14,635"
84,7,"14,636"
10,5,"14,637"
68,9,"14,637"
56,13,"14,637"
42,22,"14,638"
75,20,"14,638"
61,42,"14,638"
10,7,"14,638"
1,45,"14,638"
